"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Brood Year YYYY","Rear Type Code","Rear Type Name","First Obs Date Max","Last Obs Date Min"
"3DD.003D42DA22","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA23","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA24","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA25","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/17/2020","04/17/2020"
"3DD.003D42DA27","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/18/2020","04/18/2020"
"3DD.003D42DA29","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA2B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA2F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA31","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA33","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA36","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA37","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA3A","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA3B","EHL - Entiat NFH Adult Ladder","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","07/14/2022","10/18/2022"
"3DD.003D42DA3B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","07/13/2022","07/13/2022"
"3DD.003D42DA3E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA41","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA42","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA45","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA4A","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA4B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA4E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA4F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA51","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA53","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA56","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA5B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA5D","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA5E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA62","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA66","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA6E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA70","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA74","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA77","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA79","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DA84","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA8D","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA8F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA90","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA97","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA98","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA9A","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA9B","EHL - Entiat NFH Adult Ladder","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","07/25/2022","08/09/2022"
"3DD.003D42DA9B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","08/05/2022"
"3DD.003D42DA9D","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DA9F","EHL - Entiat NFH Adult Ladder","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","07/20/2022","08/13/2022"
"3DD.003D42DA9F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","07/17/2022","08/10/2022"
"3DD.003D42DAA0","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DAA1","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/21/2020","04/21/2020"
"3DD.003D42DAA2","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAA4","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAA5","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAA7","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAA9","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAAA","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAAB","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAAE","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAAF","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAB2","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAB3","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAB4","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAB5","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAB7","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DABE","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DABF","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAC3","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DACA","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DACB","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAD2","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAD5","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAD7","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DAE1","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAE4","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAE6","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAEC","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAEE","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DAF0","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAF1","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAF7","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DAF9","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAFE","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DAFF","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB02","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB04","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB05","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB07","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB08","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DB0F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DB10","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB12","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB19","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB20","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB26","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB29","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB2B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB2E","EHL - Entiat NFH Adult Ladder","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","10/03/2022","10/19/2022"
"3DD.003D42DB2E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","09/08/2022"
"3DD.003D42DB30","EHL - Entiat NFH Adult Ladder","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","08/30/2022","10/19/2022"
"3DD.003D42DB30","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","08/29/2022","10/04/2022"
"3DD.003D42DB31","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB3B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB3C","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB3F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB40","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB41","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/17/2020","04/17/2020"
"3DD.003D42DB46","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DB47","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DB51","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB52","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB53","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB54","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB55","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB57","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB59","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB5C","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DB5D","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB5E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB5F","EHL - Entiat NFH Adult Ladder","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","08/27/2020","09/03/2020"
"3DD.003D42DB5F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","08/24/2020","08/24/2020"
"3DD.003D42DB60","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB64","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB66","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB6D","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB70","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB74","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB77","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB78","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB7A","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB7C","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB7E","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB7F","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB84","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB8B","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB8D","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
"3DD.003D42DB91","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/16/2020","04/16/2020"
"3DD.003D42DB94","ENL - Lower Entiat River","4/15/2020","1","Chinook","2","Summer","2018","H","Hatchery Reared","04/15/2020","04/15/2020"
